chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.3733401,0.047841072,2932.205577,2749.84664,5713.587105,0.047755717,-426.1251221,58.49702835,-27.12885475,2.979705811,10.62061977,-11.26737404,-5.235663414,-7.325488091,-12.46080208,-8.108948708,-11.11897087,-7.632040024,-1.147096276,-4.493429184,-4.227115154,0.095739104,2.274060249,3.911977053,4.580993652,4.728491306,COVID
0.467041045,0.047920059,4790.27852,3834.672582,9040.43416,0.080407728,-420.764679,72.76774597,-33.32278442,2.316805601,1.946774602,-21.13599014,-2.778526545,-6.803129673,-15.07454109,-6.743833065,-4.625329971,2.11233902,-1.065981984,-7.990311146,3.130506992,1.126776695,-8.441862106,-2.076975584,-2.308893204,-5.485174179,COVID
0.299737751,0.047703553,2252.749153,2125.937223,3855.072587,0.072001516,-384.6743774,78.81868744,-16.51553726,1.074076414,-3.171795845,-17.1258831,-2.774195194,-10.22548294,-14.47168541,-9.223237991,-13.25230026,-3.699533463,-0.582075953,-8.038866997,0.204663828,0.672825396,-5.984396935,-0.504418492,0.131176397,-1.151778102,COVID
0.402053893,0.089207575,2660.977237,2857.077351,5022.582611,0.062805771,-391.1184082,90.2015686,-10.48325062,-6.613121986,8.482351303,-0.607262909,-3.017617464,-7.369881153,-6.893458843,-3.39252305,-6.721373558,-3.434908152,-2.705112457,-8.744370461,-4.521072865,-1.156541944,-4.79516983,-3.431208372,-2.558037758,-4.120172024,COVID
0.581041217,0.022197865,5371.818169,4873.649789,10689.26356,0.105838289,-516.1821289,34.23717117,-24.96398735,0.681272686,-0.178520575,-9.726948738,4.290511131,-1.781523108,-5.627717018,-1.345611572,-7.06069231,-1.097242832,3.128885508,-3.917415619,-0.628032207,0.991104722,-2.294833899,0.908164322,-0.085325204,-2.627010345,COVID
0.518522501,0.017467173,5798.952081,5095.306544,11766.13618,0.085411945,-499.446167,27.99550819,-10.2984705,-1.967068672,-1.74315846,-6.115454674,1.540760875,-1.64169538,-5.827153683,-1.872850776,-2.268036842,-2.761584997,-1.007400513,-0.530601978,0.06874802,-0.659188449,-0.781609714,0.107315898,-0.613004506,-0.297328562,COVID
0.24895592,0.014113103,1286.704425,1675.564636,2546.003183,0.024421998,-521.104126,48.82847977,7.103888988,-1.642471433,-7.216860294,-10.58850193,-2.243503809,-2.327499866,-5.745232105,-0.905750275,-0.600572526,-2.812669516,-0.114035457,-0.036734965,-1.105527759,-0.094973743,-1.966712594,-3.421515703,-1.8023175,-1.892565727,COVID
0.523295224,0.032245986,3478.051104,3675.862977,6972.262663,0.081040404,-459.7412109,77.8296814,-22.84290314,-7.321941376,7.930404663,-3.572927713,1.256117105,-4.093837261,-9.951886177,-3.029733896,-4.192962646,-2.955613136,0.532167137,-4.99780798,-4.142504215,0.411687762,-0.494882524,-0.467787296,-3.383785248,-5.589361191,COVID
0.454273701,0.040343262,2797.22465,3466.53869,5523.42909,0.052269746,-433.4251404,73.00685883,-0.162409589,-0.156917572,-0.091438971,-0.663826525,6.571033955,-5.045795918,-6.198000908,1.716996074,-3.896661043,-2.536275148,-0.506725311,-3.580027342,2.746753931,0.353984326,-8.592680931,-3.759082794,-0.636756241,-4.155437469,COVID
0.469732612,0.059776235,3654.642129,3474.370742,6881.583713,0.090596382,-396.2330322,85.54705048,-22.94280243,-6.497990131,-3.473153114,11.78295231,-2.231734753,-5.073310852,-2.174874544,-4.173609257,-0.679816842,0.914528847,2.318388939,-0.499899596,2.315622091,-0.935102224,0.92647022,0.754366219,-3.173339367,-1.316336513,COVID
0.379378974,0.025370825,3072.71529,2745.654238,5598.080934,0.084942542,-464.6915894,59.26264954,-24.88760948,4.182935238,-1.856912851,-10.11823654,5.449498177,-9.022249222,-6.750209808,0.073039435,-12.18376064,-2.804725885,-0.8766433,-10.60033512,-1.582072258,-1.120345592,-4.307501793,-0.075882532,-3.505765915,-1.05493629,COVID
0.520124972,0.020512396,4244.40324,4650.176834,9103.16662,0.073009698,-494.4674988,33.20968246,-4.740160465,3.087545395,0.146564841,-2.855243206,5.022891045,-0.66222167,-2.454958439,0.9094069,-3.601339817,-2.905683756,-1.490197539,-3.465201378,-1.153871417,-1.226143003,-1.683598399,0.199203268,-1.426910639,-1.085236788,COVID
0.430204779,0.056819346,1895.387687,2159.953818,3732.164885,0.049668161,-399.4075623,98.53199005,1.318770289,-0.340560913,21.07747459,6.86084795,-10.46190834,-11.86162376,-9.495280266,-11.0844574,-5.168584347,6.811270237,2.479789257,-6.959840775,-0.299896121,4.36828804,-1.984284639,-2.666944027,1.221131921,-1.837856889,COVID
0.051359087,0.000451976,279.996541,348.3094072,632.889597,0.003639623,-838.5401611,9.842391968,0.257585019,2.602094173,-1.485231757,-1.862458229,1.901481748,-0.395978212,-0.054197662,0.866654754,-1.265777111,-0.654265583,-0.407058626,-0.062847212,1.113797784,-0.552758157,-0.477894425,0.514640391,-0.830043912,-0.10162805,COVID
0.266203284,0.042799804,1808.986636,2072.819411,3327.166308,0.043344553,-416.9338684,98.20938873,-6.524690628,-2.024374962,-3.13484931,-23.79743004,-10.98097706,-3.770071507,-9.34754467,-5.139240265,-0.948577762,1.884160638,-0.178082973,-7.507543087,-6.534225941,-3.768249273,-4.259039879,-0.454572499,3.272520304,4.259610176,COVID
0.19372429,0.012678723,1119.649892,1436.080205,2354.977235,0.013934879,-527.243103,27.64145851,-3.058433056,1.3393296,2.59023881,-3.673250198,0.08699093,0.432581604,-3.343510628,-2.025815487,-1.626138568,-2.324839115,-1.360692739,-1.17295742,-0.502728224,-0.073565148,-1.197111607,-1.122172832,-0.292826951,-0.269172311,COVID
0.214811772,0.012454367,1004.531811,1341.100214,2127.890246,0.011052195,-509.3988342,24.0788002,0.212511331,2.75438261,3.721295834,-0.599363446,-1.037948489,-2.623486757,-1.677188516,-0.006392915,-1.801036596,-1.020375252,-0.524512589,-2.236797571,-0.817392468,0.206829429,-0.543652117,-0.301968962,-1.131346822,-1.310899854,COVID
0.458769858,0.046358418,5764.016768,4173.121955,9963.830501,0.196540628,-433.9057312,35.94499207,-22.09970665,11.12079144,-24.10609436,17.58858109,-5.549263,-2.011181355,-3.011526108,-11.9271574,4.665728092,4.02837801,-3.744279861,-5.734772205,-1.154293656,-2.828941584,0.973048449,-3.315212011,-0.190633759,-1.444312453,COVID
0.434941649,0.018951232,3741.026367,3180.135193,7121.316604,0.076098817,-498.0504456,52.6387825,-18.22897339,-0.168667004,-6.67711401,-15.47701645,5.087498188,-1.011043787,-6.506457806,1.631118059,-5.839125156,-3.705543995,4.204676151,-1.086002946,0.167454675,1.94184339,-1.613167882,0.904032886,0.239486039,-0.676973283,COVID
0.264950961,0.013796727,2198.220189,2124.516863,4078.699273,0.044855325,-534.4520264,50.19712067,-17.81912231,-1.332322836,-4.080260754,-15.41937733,-4.821324348,-9.238945007,-9.329117775,-1.951289654,-3.548857927,3.241038322,3.997688055,-3.787314892,1.987963438,3.117552519,-2.490663528,1.558402658,1.598237038,-3.033492804,COVID
0.275645554,0.016407743,2179.157638,1576.614315,3597.311205,0.058159781,-468.4468079,24.48625755,-14.16999722,8.162262917,-0.038468055,-8.571833611,3.516474724,-4.621623993,-3.048539639,6.270336151,-1.898241282,-1.360155821,1.768902898,-3.159802675,-0.726735234,-0.283341527,-2.090478659,0.276876956,-1.015599728,0.008489111,COVID
0.191320881,0.034417748,918.9649458,972.8197922,1654.196769,0.019787371,-459.6401672,67.15375519,-11.14858437,-7.108708382,8.039058685,1.152826428,1.573432446,-0.12255507,-6.133298874,-5.782021523,-5.852233887,-4.281043053,-0.930962503,-3.892115355,-6.991647243,-5.110466003,-2.016668558,-0.284437805,-2.653682709,-4.83884573,COVID
0.325548381,0.026443677,1542.589007,1778.845661,3146.779675,0.036455311,-436.7398071,91.02594757,-8.967128754,15.16134548,5.656554222,-7.546357632,8.994060516,-10.47114182,-13.33299446,4.343400478,-3.548362494,-1.455232382,2.14131546,-6.310321331,0.906036973,2.807184219,-4.417097569,0.880601048,2.766812563,-1.554309011,COVID
0.318167657,0.052986789,1992.610828,1964.479644,3641.137024,0.048352231,-427.3099365,67.88781738,-15.25939274,-1.884861231,10.23509407,-2.967166424,-1.982193589,-6.275235176,-11.26010895,-6.813399315,-7.76301384,-3.780334711,1.883423924,-4.755766869,-6.254485607,-1.110834956,-2.700627089,-3.456354618,-2.476084471,-3.833152056,COVID
0.272756547,0.042431068,1871.652401,1974.060417,3539.164071,0.038708589,-439.0592041,72.15467834,-7.000916481,2.589868784,3.099009991,-9.673428535,2.909134388,-0.802397609,-12.88960266,-6.612444401,-3.941036224,-4.791755199,-2.424309969,-5.073899746,-5.153470993,-2.974648476,-5.366976261,-5.514103413,-4.205610275,-5.454621792,COVID
0.374441028,0.039741021,2889.442668,2599.806286,5385.359869,0.079553635,-417.5846558,61.89081573,-31.95087433,10.09947586,7.359564781,-12.89874077,1.28599298,-10.07187939,-9.165440559,1.315726161,-10.33092117,-5.39165926,0.45933494,-5.624464512,-1.550997376,-4.774971962,-7.60251236,-0.817405045,-2.299767494,-0.951409221,COVID
0.236410275,0.044306044,1299.281674,1412.019113,2314.408397,0.025829386,-436.0038147,60.60264587,6.319720745,5.405537128,-4.529760838,-16.51996422,-11.53284073,-16.44606209,-16.18936348,-6.94579792,-9.200265884,-7.000309944,1.24600029,-0.153258845,-0.73161155,2.414041281,0.871610761,-1.282319665,-0.774035215,0.632715344,COVID
0.431866765,0.051704548,3037.19665,3087.78623,6005.154726,0.072842252,-391.1628113,94.66847229,-18.41872978,-3.690195322,3.270417929,-17.59711075,-3.65562892,0.737199962,-11.20472145,-10.43492699,-10.26242733,-6.001714706,1.577626824,-2.224636793,-3.696056366,-1.097626328,-2.92083025,-2.452287674,-3.157883167,-5.758598804,COVID
0.32186681,0.117084466,2006.51449,2047.400624,3634.453546,0.050015955,-330.2647095,131.6198273,-37.1977272,-10.13783932,2.341290236,-20.98483467,-4.894345284,-10.10787106,-12.76627064,0.676838279,-12.81175613,-12.64745426,1.82314384,-4.21366024,-1.650265694,4.583302498,-3.66475296,-5.095499516,-2.782983541,-3.552702427,COVID
0.327402681,0.049677435,2281.025366,2348.932119,4293.2757,0.049189737,-404.8309937,83.93157959,-14.94477654,9.101769447,2.843042135,-10.90284634,5.127147198,-9.556647301,-13.62512684,-2.888042212,-14.57886505,-12.38230133,-1.061652541,-2.070733547,-0.758467197,-3.323930979,-4.590671062,-0.560342669,-4.843231201,-5.321783066,COVID
0.378087908,0.095263481,1698.699777,2116.933115,2923.682851,0.036570651,-360.5378418,119.1993942,5.550572395,-2.988219976,1.168720126,-14.08547115,-9.698730469,-7.761238575,-13.65695858,-11.13434601,-6.382353306,-1.669711828,-2.088356733,-7.326594353,-5.024884224,-1.293677449,-1.559453487,1.494829655,3.21806407,0.022713503,COVID
0.350785613,0.0102031,2269.900239,2019.08424,4213.91937,0.053949487,-535.5221558,65.18221283,-24.85016251,3.419542551,3.782328844,-12.66935349,2.529663324,-5.89574337,-11.05333805,0.859326005,-6.445975304,-6.935068607,0.42187348,-5.315645695,-4.649751663,-1.855178833,-4.658073425,-1.725233078,-1.195049167,-3.342081308,COVID
0.333351016,0.077427015,1904.230703,1918.519369,3753.632939,0.029390957,-406.1371155,88.33098602,-12.27604675,1.332286954,5.251818657,-7.254920483,3.255863428,-3.332678556,-8.003195763,-2.039030075,-9.421349525,-6.761786938,0.906049728,-3.035647631,-0.370729208,0.861985505,-3.33136344,0.533608377,1.142573953,-1.864216924,COVID
0.285366356,0.019743586,1710.894898,1859.552273,3439.280603,0.028756411,-478.4619141,68.21782684,-9.723212242,4.438069344,5.790947437,-8.953499794,1.572566152,-1.698484182,-9.268610954,-2.020925522,-3.860087872,-6.202587605,-2.221211672,-4.849102974,-5.781911373,-3.39313674,-3.872251272,-3.288075924,-3.72103548,-5.165012836,COVID
0.466895461,0.009040628,2712.73233,3118.548474,4371.226315,0.078471326,-540.9311523,68.43276978,-4.078615665,-4.245602608,-2.676168919,2.279369116,10.97981071,-3.257043123,-6.277933598,-1.010771632,-6.089797497,-2.163357735,-1.064996123,-5.520190239,-1.315974593,-2.831626892,-4.891200066,-0.623434484,-3.104497194,-3.478989601,COVID
0.053086061,0.00402382,277.5420957,344.6510998,569.7877167,0.004303012,-598.0209961,9.613675117,-1.695837736,0.752586603,0.71596545,-1.724720955,-0.293595105,-1.163811088,-2.262283325,-0.657404304,-0.518624544,-0.46800372,0.311225146,-0.281518698,-0.409799695,0.066476397,0.007307389,0.373016477,0.347784549,-0.365165651,COVID
0.520682275,0.037324015,6452.492503,5917.820233,13663.10369,0.160586825,-384.8848572,67.17612457,-5.02978754,-5.069263935,1.142537713,20.19443321,-26.95786667,6.009732246,-17.620327,3.048276424,-9.433784485,3.573889494,-9.620165825,-0.192848548,-11.35241127,6.676559925,-4.931590557,-3.585793495,-12.69852638,-0.720612705,COVID
0.524163485,0.0294156,3211.032217,3745.83428,6473.701585,0.070904997,-462.963501,60.70331573,9.367948532,15.39164829,3.711418867,1.947549224,14.66589737,0.883280396,-3.206385374,2.774198294,-2.371097565,1.688734293,1.825030684,-5.313580036,-1.155989766,-0.643707335,-3.650319815,-0.530095279,-1.447635531,-3.191744328,COVID
0.091222852,0.007308077,644.0134995,598.1582044,1253.866704,0.016028697,-555.2148438,19.35112381,-7.391875267,1.992831469,0.051626526,-3.468171597,1.343442798,-3.38857913,-3.636028051,-0.678965449,-3.889815092,-1.936546922,-0.034676112,-1.135306716,0.49728626,-0.805325747,-1.310203075,0.750078559,-0.774592698,-0.807007253,COVID
0.544705212,0.017362775,4425.981939,4836.862249,9358.865298,0.079040596,-524.9724731,38.17360306,-6.456519127,1.074354768,1.260680318,-5.980017662,0.492013454,-1.714851022,-5.194327831,-1.308310509,-2.843511105,-3.502571583,-1.366872787,-1.315944552,0.832272291,0.792514503,-1.412659407,0.119575225,0.167781726,-1.631898642,COVID
0.465633541,0.072085515,3775.973127,3636.827643,7836.734169,0.078723037,-392.6770935,73.40231323,-32.34762955,2.542564631,12.53578568,-3.486411572,2.68295455,-7.192140579,-5.965311527,-1.167872548,-11.43159771,-3.090381384,-0.735252619,-11.0489397,-1.975870848,1.369990587,-6.513244629,-3.193587303,0.100658551,-1.117782712,COVID
0.295126826,0.05845568,2513.05189,2746.301677,4595.948064,0.062776355,-410.9331665,78.39094543,-12.00324154,1.600293398,-1.023709893,-11.28597164,1.453131676,-8.856350899,-16.08076859,-10.70355225,-14.13763714,-8.32689476,-2.144104242,-3.440536976,0.080817603,-1.89020288,-3.836093426,1.273823023,0.348220229,-2.306316853,COVID
0.464976192,0.046516512,2666.593828,2523.388955,4979.416754,0.060393969,-425.2677307,109.008522,-9.825376511,4.209643364,7.646933079,-6.062933445,14.53897285,5.114324093,-18.10235786,-14.31542301,-13.82836628,-11.23404503,-2.871021986,-8.545197487,-10.68603611,-3.647444725,-1.107851624,-0.443820268,-3.080093384,-6.970731735,COVID
0.473138183,0.027075825,3918.774518,3907.67897,7996.196546,0.073153312,-453.5472717,65.17131805,-26.70870972,1.660764217,4.091943741,-7.05886364,9.149728775,-0.482591063,-7.267717361,-2.354753733,-8.231122971,0.021865375,4.00731039,-5.895556927,-1.846351862,-0.413756996,-4.41268301,0.014396367,-1.261054993,-2.742575884,COVID
0.255548894,0.007954087,1715.160663,2314.629647,3574.844943,0.019764475,-575.5804443,41.52575302,4.034337997,9.821027756,2.279702663,-5.554960728,2.597960711,-1.453289747,-4.171294689,-0.902658999,-6.468738079,-6.779136181,-3.575396776,-5.761339664,-4.645725727,-4.994814873,-6.061682701,-1.035820723,-0.039267238,-1.957013369,COVID
0.355041087,0.184641048,2014.46643,1816.780359,3608.86102,0.052286784,-274.3941956,124.8714218,-60.78436279,-3.788947105,11.03231621,-20.8520031,0.958635449,-9.230460167,-24.57736969,-12.01878834,-9.368930817,-1.811711311,-1.426070333,-11.83690834,-6.121982098,-1.277759075,-0.274372488,0.397432685,-6.314912319,-3.579138041,COVID
0.510993719,0.018380018,4618.783752,4380.947506,9086.687707,0.105413778,-494.6113281,34.99858856,-14.89323997,0.081476547,3.939518452,-1.769108534,0.212503389,-7.657747269,-6.014123917,-0.513801634,-4.573829174,-2.597329378,-1.789445162,-3.158417463,0.779635191,-1.080705762,-2.754215717,-0.201717481,-2.163506746,-1.774884462,COVID
0.388273388,0.06217197,2382.995496,2610.35373,4767.195287,0.0518738,-412.5040894,102.6784592,-15.58290768,-8.961673737,13.49075699,-1.959011197,-6.27041626,-4.681327343,-7.887818813,-7.774469376,-6.3203125,-3.703480959,-6.51421833,-10.0267334,-2.648397923,-0.284087569,-6.943911552,-5.273289204,-1.017033935,-2.707530975,COVID
0.378763556,0.030534979,3300.487475,3027.586555,5561.825825,0.106042956,-451.5489197,64.79974365,-10.56449604,21.03998375,0.821242988,-17.22455978,3.119094133,-11.54876137,-15.86264133,-7.281588554,-15.07220268,-4.85779953,-0.635598302,-7.554147243,0.928072393,-2.390443563,-6.25465107,3.568417311,-0.85650295,-4.87127018,COVID
0.277485073,0.018012792,2190.313779,2203.699228,3977.11418,0.052613695,-491.7307739,60.46987152,1.982333422,13.84500599,1.388308167,-11.67283821,0.883360028,-9.446496964,-15.57047749,-5.940365791,-10.77877617,-10.85838985,-5.403958797,-7.251616001,-2.506411314,-0.856042564,-6.004986286,-3.539742708,-1.730463505,-2.238695621,COVID
0.169753611,0.00150915,998.3693943,1080.810807,1981.754032,0.026630229,-792.3604126,47.19854355,-14.81238842,6.390786648,6.668859482,-6.322282314,3.32046771,-2.075682163,-6.115383625,1.546639562,-0.719514012,0.077777542,0.934543312,-4.535626888,-1.856794238,1.397657871,1.474331975,1.460217237,-3.292513847,-1.893935919,COVID
0.283780575,0.03781518,2540.000476,2257.168736,4852.193219,0.052464743,-430.1291809,49.94459915,-17.40827942,5.040482521,-0.991032481,-15.61543655,-1.96481514,-6.532310486,-9.521576881,-1.763716578,-2.093057871,-0.319323868,-4.29919672,-6.658196926,0.949365139,-2.981302261,-5.442806244,-0.058510017,-4.37071228,-3.491208315,COVID
0.636687934,0.026979016,6695.08003,5389.591309,13386.36519,0.062015979,-437.1390381,37.60531235,-9.522493362,3.500232458,-5.70002079,-10.78462791,2.718421459,-5.375915527,-6.982923508,-0.888995469,-7.132534504,-3.565269232,1.730267048,-1.042722583,-0.209489793,-2.50944519,-3.046433687,1.321265101,0.04665482,-0.690320075,COVID
0.529114902,0.107434087,3378.575731,2685.488275,5965.190459,0.128259061,-258.5140076,125.3509369,-50.6867485,50.44385147,2.995603561,-24.78736877,30.10472298,-19.56856728,-16.91947937,9.813518524,-22.25798798,-1.91069293,5.982872486,-13.29324627,0.11056821,-5.870965958,-6.032058239,2.866514206,-8.504911423,-0.41059649,COVID
0.27643609,0.024532789,2071.992277,1699.158888,3585.37886,0.06182286,-442.5047607,50.97068405,-21.94268227,14.22249222,21.64565659,-1.656095743,-0.031440973,-6.982203007,-9.799655914,0.283196837,-2.565122128,-5.982953072,-6.15568161,-7.54344368,-4.125595093,-5.011911392,-4.872514725,0.106036849,-4.739450455,-8.949671745,COVID
0.135337532,0.033137772,870.3123955,803.5855448,1594.567884,0.020964678,-498.8670654,42.63578415,-13.36689949,-0.154646143,-1.685489058,-7.016023636,4.304234505,-3.81765008,-7.182325363,0.257232636,-4.990918159,-3.215023041,1.799973607,-3.093021154,-1.865142345,0.14682582,-1.478308678,0.603401363,-0.990053117,-1.89375639,COVID
0.405933052,0.011020566,2529.541868,3069.597712,5702.099031,0.02488605,-531.4671631,45.11480713,-1.537604451,-0.268792003,2.765625954,-2.960210562,0.881179512,1.890212417,-1.665556431,-3.67313695,-4.060942173,-0.084979057,-0.088770412,-5.176163673,-3.176737309,0.838853002,-0.304994255,-0.891817153,-0.672749162,-1.513252258,COVID
0.364823669,0.008792449,3568.91744,4851.595417,7685.468581,0.046352333,-559.0501099,34.19277573,7.128688335,5.37398386,1.017390966,-3.134199142,-1.038830757,-3.854682446,-3.894947529,-1.982315898,-4.419769764,-3.029328108,-1.424287796,-3.704021454,-3.076195478,-2.036241055,-2.577453852,-1.565622807,-0.666379571,-0.258917242,COVID
0.337748677,0.037883334,1861.355409,2201.781069,3274.97719,0.044032039,-462.7380981,125.7356491,-12.93932724,-17.16437531,-4.825688362,-19.36987305,-14.0315733,-13.56722736,-18.58648872,-12.14192009,-10.0364151,-8.979017258,-6.319351196,-7.522271633,-5.024503231,-3.769040585,-5.138781071,-1.565922737,-0.515277445,-1.780655384,COVID
0.527609706,0.005836081,5540.975376,5593.858251,12083.33898,0.103127857,-573.4534912,19.10154533,-3.835002184,-0.808689773,2.498999596,-0.756243289,0.954724371,1.962005615,0.060439914,-0.775844991,-1.037530422,-0.664257944,-0.86276263,-1.573218107,-1.365302086,-1.95469749,-2.097636223,-0.691584706,-0.203519374,0.271377653,COVID
0.110154286,0.016739104,1161.794316,1236.92611,2555.804781,0.009294272,-535.3989258,15.83988285,-6.046936512,0.223329619,1.477651358,-2.386437654,0.151802391,-1.523416758,-2.73109746,-0.806135058,-1.938917994,-0.890296221,0.515028417,-1.321887136,-0.685820639,0.148636892,-0.762314498,0.020922957,0.111036286,-0.471899271,COVID
0.3280918,0.036833592,2859.064679,2761.876016,5406.854894,0.073119718,-402.2221375,78.84915161,-25.39845467,10.97401524,5.522418499,-23.38165855,-7.818572998,-12.57587051,-19.53579521,-10.67392635,-11.2942934,-5.625597,-2.363349915,-4.161791325,2.431373835,0.175130829,-3.200612783,-1.84758687,-7.99048233,-4.899782658,COVID
0.135460407,0.003412121,1179.158768,1056.89331,2292.809823,0.023132194,-663.3491821,37.69751358,-17.33459091,0.631450355,-0.520305574,-9.45639801,4.341596127,1.04766953,-7.263157845,-5.578122616,-4.803878307,2.707926273,5.104442596,-1.72840476,-0.724925935,0.621424258,-0.540206671,1.317305326,-0.16332528,-1.060264468,COVID
0.371676952,0.048623607,2536.067632,2726.537339,4953.896712,0.051787619,-374.0838013,81.55044556,-11.00848866,-7.500443459,-8.272281647,-18.89762688,-5.268656731,-6.05645752,-9.394928932,-2.803714752,-8.542200089,-9.774282455,-2.446622372,-2.857107639,-2.770396233,-2.698017359,-5.172493935,-3.558342457,-3.702026606,-4.424399376,COVID
0.282477349,0.021124423,1545.793166,1489.889838,2743.722253,0.039266809,-483.3598022,60.60448456,-17.02606773,-0.160537764,4.305754662,-10.84297943,-1.517736077,-1.316886187,-8.562936783,-5.31634903,-1.187696695,2.05761385,-3.398431063,-10.09465504,-3.381213188,-0.293273777,-3.221007586,-1.241607785,-2.833883524,-4.576563358,COVID
0.567133367,0.018641153,4687.494368,4658.080266,9575.849839,0.108176254,-509.9487305,32.62845612,-9.91868782,6.359202385,2.45987463,-4.157646179,5.335827351,-1.010192275,-2.367506027,2.378259659,-2.740594625,-1.318181872,0.325643271,-2.674759626,-0.45776996,-0.647768319,-1.351813197,-0.079718791,-2.180284023,-1.091416121,COVID
0.331143379,0.029012522,2173.175504,2014.76698,4150.584447,0.043962884,-466.0397339,68.80140686,-19.09530258,1.562595963,8.321574211,-7.963797092,3.72420764,3.210913181,-5.31936264,-1.42940259,-3.378525019,-3.208546638,-1.005566001,-5.735985279,-3.341048241,0.226312101,-2.852082014,-2.038860083,-1.327795625,-3.215373278,COVID
0.384821922,0.015959216,2218.309921,2344.328379,4028.20122,0.051076714,-544.9503784,90.73058319,-16.13445854,-12.6758709,4.464918137,4.990194798,11.56832409,-1.262539387,-11.88845825,-4.522659779,-4.407026291,-5.454263687,-2.72032094,-3.323616028,-2.126456261,-3.430913925,-4.761045933,-0.212312967,-0.328861535,-3.177314758,COVID
0.433283538,0.082909487,2488.417069,2460.281275,4717.090975,0.074422358,-341.7984009,117.7627716,-21.88968468,44.14863968,10.0608654,-21.92551613,11.88995171,-15.36889362,-14.94567394,-1.043678522,-18.5371933,1.424005628,1.704798937,-14.12690639,6.116706371,-0.575624824,-13.50397682,-0.953506172,-3.628988981,-4.542349339,COVID
0.311561435,0.072229356,2095.975569,1799.141891,3592.087423,0.056638607,-394.9373779,97.12954712,-43.49925613,-16.24163246,8.943997383,-5.331774712,-2.578154325,-12.21211052,-16.95018768,-11.6543417,-15.1962347,-4.860394001,1.863929629,-5.805639744,0.086285979,3.107527256,-3.303632736,-0.834517241,-0.20705238,-1.843129754,COVID
0.52599597,0.002616546,4913.006362,5726.330899,11915.1866,0.057898213,-665.0054932,40.14889145,1.866212726,10.68844128,7.525949955,-8.185881615,-7.278745174,-4.691099644,-2.23888731,1.125758171,-1.227786541,0.355544269,1.033659697,-5.121173859,-3.39932394,1.455798864,-2.438438177,-4.455460072,-1.00774169,-0.948667228,COVID
0.362312943,0.053560812,2739.753666,2252.625685,4680.518617,0.083639095,-408.3999634,104.4112167,-38.46147156,-4.289311409,11.87972546,-12.5416851,-4.623235703,-14.93875122,-20.4175148,-1.513524413,-2.441701651,-5.350444794,-4.496939659,-10.31688881,-3.357448101,-2.896155596,-11.51033974,-3.74886632,-2.088357449,-9.313987732,COVID
0.423590302,0.038388256,2052.215879,2219.411603,3789.482979,0.05634629,-395.8909302,101.3184509,-16.98160172,-12.63643551,-0.868752599,1.257180452,10.04441929,-8.239985466,-13.53068733,0.174623817,-1.379855514,-1.518768191,-0.743370891,-4.803241253,-2.543072462,-3.192590714,-3.953351974,-1.743543506,-4.569609165,-2.349733829,COVID
0.437348694,0.069406912,2668.979557,3377.227202,5429.425108,0.048494845,-410.2438965,77.42209625,-17.5772419,5.817160606,11.65744114,-7.111835003,0.134978682,-6.521079063,-12.04341888,-2.348342657,-5.395290375,-6.978713512,-2.54086113,-4.39970541,-2.876996994,-0.664747834,-2.52662611,-2.905347824,-2.341501951,-1.679937243,COVID
0.590941548,0.036668755,3587.620882,4371.406544,8168.438516,0.058982047,-452.9764404,46.50260162,-4.850362778,10.49798775,3.79103899,-0.16142337,10.51410294,-1.073576689,-2.422575474,1.86251843,-4.14750576,2.705546618,3.816921473,-3.262303352,1.352453589,1.626102209,-1.028966427,1.305189013,0.006500459,0.206797287,COVID
0.467273116,0.114220306,2821.529248,2450.99671,5180.434937,0.063390919,-315.8570557,143.3611908,-61.93750763,-3.961444139,-3.569211483,-19.89792061,12.64845848,-11.01072407,-10.72373772,-0.877512097,-22.08152771,-1.917739987,5.266919613,-13.18715763,-3.465158463,-2.524187326,-2.71918273,2.391585112,-7.932261944,-2.594998598,COVID
0.35261488,0.057122212,2424.905608,1804.701764,4079.863062,0.084031557,-376.7175293,96.9544754,-44.36817551,13.97694778,2.823310852,-24.88393593,8.23582077,-7.352447033,-14.51634407,-1.12465024,-17.28282166,-7.96323967,3.558875084,-9.930262566,-5.722555161,-2.399507761,-5.580894947,-1.20092833,-4.713562012,-4.29977417,COVID
0.406544238,0.050706483,2035.389434,2476.189648,3659.731566,0.049624933,-420.8924255,93.68247986,-15.88128853,3.027145147,8.203549385,-10.22617531,0.189005807,-6.363497257,-15.14211559,-7.359928131,-10.89259911,-10.31520748,-3.866106987,-9.266155243,-11.49594116,-7.71752739,-6.395418644,-5.746107101,-5.389005184,-3.66130805,COVID
0.422180653,0.016093733,4172.306246,3046.624113,6615.673514,0.15022647,-475.3633118,37.68648529,-13.23942471,15.14936829,0.814480722,-8.34485054,9.637289047,-12.27451611,-15.65968609,4.092661381,-7.098962307,-4.377718449,6.274751186,-7.28395319,-4.948039055,3.488192797,-2.140173912,1.242038369,-0.201213822,-7.015853882,COVID
